"subject" "code" "TimeBodyAccelerometer.mean...X" "TimeBodyAccelerometer.mean...Y" "TimeBodyAccelerometer.mean...Z" "TimeGravityAccelerometer.mean...X" "TimeGravityAccelerometer.mean...Y" "TimeGravityAccelerometer.mean...Z" "TimeBodyAccelerometerJerk.mean...X" "TimeBodyAccelerometerJerk.mean...Y" "TimeBodyAccelerometerJerk.mean...Z" "TimeBodyGyroscope.mean...X" "TimeBodyGyroscope.mean...Y" "TimeBodyGyroscope.mean...Z" "TimeBodyGyroscopeJerk.mean...X" "TimeBodyGyroscopeJerk.mean...Y" "TimeBodyGyroscopeJerk.mean...Z" "TimeBodyAccelerometerMagnitude.mean.." "TimeGravityAccelerometerMagnitude.mean.." "TimeBodyAccelerometerJerkMagnitude.mean.." "TimeBodyGyroscopeMagnitude.mean.." "TimeBodyGyroscopeJerkMagnitude.mean.." "fBodyAccelerometer.mean...X" "fBodyAccelerometer.mean...Y" "fBodyAccelerometer.mean...Z" "fBodyAccelerometer.meanFreq...X" "fBodyAccelerometer.meanFreq...Y" "fBodyAccelerometer.meanFreq...Z" "fBodyAccelerometerJerk.mean...X" "fBodyAccelerometerJerk.mean...Y" "fBodyAccelerometerJerk.mean...Z" "fBodyAccelerometerJerk.meanFreq...X" "fBodyAccelerometerJerk.meanFreq...Y" "fBodyAccelerometerJerk.meanFreq...Z" "fBodyGyroscope.mean...X" "fBodyGyroscope.mean...Y" "fBodyGyroscope.mean...Z" "fBodyGyroscope.meanFreq...X" "fBodyGyroscope.meanFreq...Y" "fBodyGyroscope.meanFreq...Z" "fBodyAccelerometerMagnitude.mean.." "fBodyAccelerometerMagnitude.meanFreq.." "fBodyAccelerometerJerkMagnitude.mean.." "fBodyAccelerometerJerkMagnitude.meanFreq.." "fBodyGyroscopeMagnitude.mean.." "fBodyGyroscopeMagnitude.meanFreq.." "fBodyGyroscopeJerkMagnitude.mean.." "fBodyGyroscopeJerkMagnitude.meanFreq.." "angle.tBodyAccelerometerMean.gravity." "angle.tBodyAccelerometerJerkMean..gravityMean." "angle.tBodyGyroscopeMean.gravityMean." "angle.tBodyGyroscopeJerkMean.gravityMean." "angle.X.gravityMean." "angle.Y.gravityMean." "angle.Z.gravityMean." "TimeBodyAccelerometer.std...X" "TimeBodyAccelerometer.std...Y" "TimeBodyAccelerometer.std...Z" "TimeGravityAccelerometer.std...X" "TimeGravityAccelerometer.std...Y" "TimeGravityAccelerometer.std...Z" "TimeBodyAccelerometerJerk.std...X" "TimeBodyAccelerometerJerk.std...Y" "TimeBodyAccelerometerJerk.std...Z" "TimeBodyGyroscope.std...X" "TimeBodyGyroscope.std...Y" "TimeBodyGyroscope.std...Z" "TimeBodyGyroscopeJerk.std...X" "TimeBodyGyroscopeJerk.std...Y" "TimeBodyGyroscopeJerk.std...Z" "TimeBodyAccelerometerMagnitude.std.." "TimeGravityAccelerometerMagnitude.std.." "TimeBodyAccelerometerJerkMagnitude.std.." "TimeBodyGyroscopeMagnitude.std.." "TimeBodyGyroscopeJerkMagnitude.std.." "fBodyAccelerometer.std...X" "fBodyAccelerometer.std...Y" "fBodyAccelerometer.std...Z" "fBodyAccelerometerJerk.std...X" "fBodyAccelerometerJerk.std...Y" "fBodyAccelerometerJerk.std...Z" "fBodyGyroscope.std...X" "fBodyGyroscope.std...Y" "fBodyGyroscope.std...Z" "fBodyAccelerometerMagnitude.std.." "fBodyAccelerometerJerkMagnitude.std.." "fBodyGyroscopeMagnitude.std.." "fBodyGyroscopeJerkMagnitude.std.."
15 "WALKING" 0.27798696875 -0.023183769895 -0.111554886375 0.962130894 -0.107692584125 -0.13845108925 0.0630804445225 0.01318774065 -0.0036703959 -0.055672699095 -0.0636149253425 0.095500844075 -0.072890881055 -0.0573450978225 -0.0750762536675 -0.294413106 -0.294413106 -0.3971005865 -0.41822433175 -0.522921881 -0.48394797025 -0.206510626775 -0.3420352765 -0.301592255175 -0.062942721745 0.03140049329 -0.50396842675 -0.35316279825 -0.4700201185 -0.237592899165 -0.4312727555 -0.406031174 -0.49138393975 -0.49731657575 -0.4000039415 -0.066633323645 0.0458761804975 -0.24787761467 -0.43139113475 0.159341317625 -0.423811003 0.0979797293325 -0.55695985925 0.349235509925 -0.592704323 0.227323721566 -0.028882663425 -0.066929365625 0.08923395185 -0.10960930817 -0.8365444155 0.1572914505 0.118325024 -0.4617443615 -0.1548929376625 -0.285252141 -0.983475443 -0.963382008 -0.96165053025 -0.483893409 -0.30129803975 -0.49181862675 -0.59581536725 -0.503255219 -0.39787668925 -0.51347678 -0.53344174 -0.569172734 -0.47563038475 -0.47563038475 -0.412815597 -0.5853357445 -0.5825603615 -0.4535443725 -0.18227933095 -0.31077254625 -0.51009013075 -0.291578333725 -0.51255737225 -0.62950001275 -0.511100515 -0.45265745775 -0.584326959 -0.403717428 -0.68442839825 -0.599271221
15 "WALKING_DOWNSTAIRS" 0.290630893333333 -0.0130719941740741 -0.101829363666667 0.948549893333333 -0.102830445962963 -0.160234079259259 0.0630938004074074 0.0103975176137037 0.00391377685185185 -0.0669363143037037 -0.0680052162666667 0.102066787933333 -0.131633371466667 -0.0178706652518519 -0.0331501078074074 -0.0782269561074074 -0.0782269561074074 -0.255148908740741 -0.306113676666667 -0.481402042592593 -0.204423564666667 -0.11296178362963 -0.130340072974074 -0.540158097777778 0.00906281433703704 0.19270049742 -0.35941767037037 -0.241231418185185 -0.213607026148148 -0.420148188518519 -0.414722078888889 -0.338055963703704 -0.249848073555556 -0.433205442962963 -0.357235355185185 0.0013380535925926 0.0743378698333333 0.0184630042666667 0.0097505369 -0.0397479222740741 -0.165762493740741 -0.0548036692185185 -0.365133722592593 0.149922598488889 -0.430394845925926 0.0917839308737037 -0.0677520429444445 0.00318929137037037 -0.0400055744444444 0.120742389925926 -0.819337998148148 0.154343964444444 0.134406488888889 -0.078813790137037 -0.143398300807407 -0.165261028777778 -0.96565738962963 -0.940955632592593 -0.939837926296296 -0.321814201481481 -0.183152672296296 -0.246416705 -0.434804063703704 -0.478319552962963 -0.458221101481481 -0.2981824812 -0.514943634814815 -0.437753832962963 0.00630184723333333 0.00630184723333333 -0.0988054418518518 -0.357345271111111 -0.421425351481481 -0.0359909195637037 -0.215159296037037 -0.256841393 -0.343818846296296 -0.174779160148148 -0.276753844148148 -0.495787228888889 -0.512522252962963 -0.545706931111111 -0.153709478196296 -0.0279774707037037 -0.466023147407407 -0.451232735925926
15 "WALKING_UPSTAIRS" 0.271201601307692 -0.0250425807607692 -0.110866359326923 0.856895638461538 -0.341583222115385 -0.110901442786154 0.0815097551903846 -0.0206846298173077 -0.0168677823636538 0.0648554607230769 -0.128263793461538 0.0557791451538462 -0.156280307213654 -0.0210929224403846 -0.0566248761153846 -0.10391614365 -0.10391614365 -0.376407135115385 -0.154994197711538 -0.510092830192308 -0.283888347107692 -0.118894260964231 -0.347596347115385 -0.507932547692308 -0.202361062211538 -0.103172558165712 -0.411945404265385 -0.399597942255769 -0.505809165 -0.454809000769231 -0.504498453269231 -0.432384762692308 -0.42571786 -0.353886968194231 -0.128568276807692 -0.174403269811538 -0.143188736415385 -0.308963229415385 -0.271145093 -0.0625155782788462 -0.344306165073077 0.00153704719807692 -0.417225542634615 -0.0482913291211538 -0.545944141346154 0.0712901696538462 -0.0239720361807692 -0.0190487000057692 -0.220408724115385 0.144967359692308 -0.6050257775 0.324926162884615 0.0997608240326923 -0.2286618694 0.0505766506346154 -0.269263885961538 -0.954027721346154 -0.919514018846154 -0.9247274975 -0.362470230865385 -0.365291977326923 -0.530882177884615 -0.528058241923077 -0.330880941199808 -0.0281290381461538 -0.557552852692308 -0.518710334615385 -0.442975265711538 -0.253703123730769 -0.253703123730769 -0.353426682307692 -0.362813882730769 -0.550355279423077 -0.2092287351 0.0639799932711538 -0.284731649807692 -0.370400131092308 -0.372117085423077 -0.554539896153846 -0.562280251923077 -0.324522965923077 -0.0872817829615385 -0.360550733211538 -0.371268218076923 -0.436674420769231 -0.589801921730769
16 "LAYING" 0.22159824394 -0.0405139534294 -0.11320355358 -0.24888179828 0.70554977346 0.4458177198 0.0810865342 0.0038382040088 0.010834236361 -0.016553093978 -0.064486124088 0.14868943626 -0.107270949192 -0.04151728689 -0.0740501211 -0.8419291525 -0.8419291525 -0.9543962646 -0.874759548 -0.96346103 -0.9390990524 -0.86706520518 -0.8826668762 -0.158792670508 0.097534841586 0.08943765522 -0.9570738838 -0.9224626098 -0.9480609042 0.132419092398 0.024513618956 0.02438794528 -0.850249174586 -0.9521914948 -0.909302721 -0.003546795856 -0.091529130882 0.01045812566 -0.8617676481 0.08640856294 -0.9333003608 0.26639115416 -0.8621901854 -0.1397750127 -0.9423669466 0.17648590708 0.0213659655642 0.00306040735 -0.001666984698 0.08443716468 0.4267062264 -0.52034381798 -0.35241310896 -0.9280564692 -0.83682740562 -0.826061401628 -0.8968300184 -0.90772000676 -0.85236629022 -0.958482112 -0.9241492736 -0.9548551108 -0.87354386782 -0.9510904402 -0.9082846626 -0.9186085208 -0.9679072436 -0.9577901596 -0.79514486386 -0.79514486386 -0.9282456284 -0.81901016976 -0.9358409828 -0.9244374346 -0.8336255561 -0.81289155944 -0.9641607086 -0.9322178704 -0.9605869872 -0.8822964508 -0.9512320494 -0.9165825082 -0.7983009404 -0.9218039756 -0.82431943968 -0.9326606676
16 "SITTING" 0.261237565425532 -0.00130828765170213 -0.104544182255319 0.831509933404255 0.204411592680851 0.332043702765957 0.0774825199574468 -0.000619102785106384 -0.00336779235021277 -0.045350056512766 -0.0919241549361702 0.0629313811914894 -0.0936793807234043 -0.0402118124255319 -0.046702627 -0.948536786170213 -0.948536786170213 -0.987364195531915 -0.93089249 -0.991976341276596 -0.979641238723404 -0.944084550425532 -0.959184889148936 -0.0495135975489362 0.0759460768510638 0.238829870148936 -0.986597022553191 -0.981579467021277 -0.986053092340425 0.256610823568085 0.0475437839595745 0.0923920032553192 -0.976161464042553 -0.975838585319149 -0.951315544468085 0.189153021260851 0.0631270669787234 -0.0297839207446809 -0.947782922553192 0.236655011680851 -0.985262126808511 0.351852201957447 -0.958435589361702 -0.000262186717021277 -0.989797547234043 0.184775928085106 0.0274415479191489 0.0297097878297872 0.0676981338723404 -0.064881619087234 -0.591247480212766 -0.0604660253808511 -0.218017225106383 -0.977229008297872 -0.922618641914894 -0.93958629106383 -0.968457145744681 -0.935517055957447 -0.949040933191489 -0.986430711276596 -0.981371965319149 -0.987910804468085 -0.977211283191489 -0.966473895319149 -0.941425920851064 -0.99173159212766 -0.989518068510638 -0.987935806382979 -0.927078418723404 -0.927078418723404 -0.984120024042553 -0.934531840425532 -0.988308728510638 -0.976412313191489 -0.917275006382979 -0.934469558085106 -0.987492994468085 -0.982513909574468 -0.988339184893617 -0.977904227021277 -0.962345042553192 -0.94391784106383 -0.928444801702128 -0.981606177446808 -0.932198374893617 -0.987049617234043
16 "STANDING" 0.278917629056604 -0.0161375901037736 -0.110601817735849 0.942952000377358 -0.272983832264151 0.0134905823226415 0.0753766542264151 0.00797573092830189 -0.00368524954709434 -0.0239877347979245 -0.0593972209811321 0.074800751 -0.0996092129056604 -0.0440627877924528 -0.0489505466716981 -0.984278207358491 -0.984278207358491 -0.992367790566038 -0.976493792830189 -0.994966790566038 -0.995249932641509 -0.977070847735849 -0.985297098679245 0.0865153619088679 0.117478948718868 0.244858585792453 -0.994630797358491 -0.985418704528302 -0.990752166037736 0.314182940150943 0.0391618954943396 0.138581478749057 -0.986386786037736 -0.988984455849057 -0.980773122830189 -0.120293020603774 -0.0447191978169811 0.100607635139623 -0.985356361132075 0.284555290773585 -0.99254247754717 0.422220102264151 -0.984617623396226 -0.0286057725328302 -0.994815376981132 0.334498734301887 -0.000222340747169812 0.021963782690566 -0.0337938382037736 -0.0279229321962264 -0.743407887924528 0.270175032830189 0.0122528503773585 -0.995759901509434 -0.973190056415094 -0.979775876981132 -0.99376298509434 -0.981225957924528 -0.976324063584906 -0.994604542264151 -0.98564873245283 -0.992251177358491 -0.987191946603774 -0.98773444 -0.980645626981132 -0.992945106981132 -0.995137917358491 -0.992108467169811 -0.981942928867925 -0.981942928867925 -0.993096209433962 -0.978690028679245 -0.994733238679245 -0.99602834509434 -0.972293102075472 -0.977937259622642 -0.995073759245283 -0.987018226792453 -0.992349818113208 -0.987497128679245 -0.987107727735849 -0.98234533 -0.982313804716981 -0.992536003396226 -0.978466072075472 -0.994671123207547
16 "WALKING" 0.277524179345794 -0.0180265133372897 -0.111360709738318 0.939073085046729 -0.255602450280374 -0.0789153698691589 0.0782176103102804 0.0250524177373832 -0.0078864795317757 -0.0440530800679439 -0.0697062275130841 0.0866749009429907 -0.0816367763448598 -0.0313421798747664 -0.0518476199523365 -0.167059532419626 -0.167059532419626 -0.190110730242991 -0.197009785878505 -0.334354913364486 -0.259286732242991 0.0386350491327103 -0.334903294953271 -0.229901646233645 0.0779047979028037 0.0348337186928972 -0.235351902036542 -0.0915864246237477 -0.473967212336449 -0.222039600418692 -0.398643418785047 -0.227507152495327 -0.351739637065421 -0.165992669611215 -0.278251060747664 0.00673179749990654 -0.0494477626028037 -0.0291235415757009 -0.185010545614953 0.177214133629346 -0.124180084049159 0.0994701469323365 -0.251830315081308 0.279676665840748 -0.35978255228972 0.187060719152336 0.0557670136654206 -0.041376392271028 -0.00397798860747664 -0.0408293143672897 -0.745759077476636 0.258739804766355 0.0765205539252336 -0.320511895140187 0.0685052678971963 -0.263776806074766 -0.978048021214953 -0.969407112242991 -0.949634988504673 -0.183868460349533 0.00180320271962617 -0.50589004271028 -0.486009557383178 -0.124638990566822 -0.352417900654206 -0.249117600140187 -0.341086079663551 -0.427946885794393 -0.26780259546729 -0.26780259546729 -0.138383641550841 -0.245267089962617 -0.36090119628972 -0.347442812523365 0.0157254737006542 -0.283270435345794 -0.203214576981308 0.0360685420085981 -0.536141565046729 -0.529188406074766 -0.10719167616729 -0.438613941869159 -0.433243362897196 -0.162786198235514 -0.374378352336449 -0.408197098504673
16 "WALKING_DOWNSTAIRS" 0.289154481509434 -0.0139091547492453 -0.105968216349057 0.946673991132076 -0.197332108113208 -0.0769946220018868 0.0878549227924528 -0.000732159794339622 -0.0203887018820755 -0.103616977412264 -0.0347305813207547 0.112944555733019 -0.0571131035283019 -0.0451712589811321 -0.0418777344377358 -0.0252313693584906 -0.0252313693584906 -0.188815528113208 -0.187866287773585 -0.417019386981132 -0.118791202658491 -0.0285032087064151 -0.221677352962264 -0.434416463377359 0.0189883694264151 0.246791488062642 -0.225494732113208 -0.169989964260377 -0.28870979245283 -0.310132986754717 -0.385433040207547 -0.155928224264151 -0.315058525713208 -0.245017854169811 -0.248976557692453 -0.0929507931037736 0.0830117398679245 -0.0160388146924528 0.0149770921562264 0.0352308676226415 -0.122004252118868 0.0575023058018868 -0.282387585235849 0.223333855586792 -0.403737575692453 0.142327116518679 -0.0322468513358491 0.0188736417924528 0.173182920396226 -0.118324543924528 -0.797525657169811 0.219359366981132 0.0755883858490566 -0.0323245888490566 -0.0492648731 -0.242295484924528 -0.955373255660377 -0.944052792830189 -0.919476841132076 -0.198898392081132 -0.126967172807547 -0.339875759245283 -0.43562829454717 -0.309516061792453 -0.341579750811321 -0.450937238679245 -0.394548393943396 -0.400248883432075 -0.0200809117358491 -0.0200809117358491 -0.115168739377358 -0.285973178716981 -0.403225064377358 -0.00329623904339623 -0.121760532473585 -0.318271122641509 -0.243644397039623 -0.13959306424717 -0.389659796377358 -0.477469217528302 -0.358885015683019 -0.435970250377358 -0.195070162603774 -0.11636479565 -0.41777637954717 -0.446913519660377
16 "WALKING_UPSTAIRS" 0.265704248035714 -0.0242364966 -0.107554215553571 0.903144155714286 -0.297992181607143 -0.141091220053571 0.102617191742857 0.00727121252321429 -0.0421855657446429 0.0775529439642857 -0.143075805394643 0.0411821352642857 -0.127011532839286 -0.0334496825535714 -0.0434758282839286 -0.190502321678571 -0.190502321678571 -0.480217430178571 -0.237831927667857 -0.634003362857143 -0.399868632678571 -0.229384051808929 -0.355956960178571 -0.472586646607143 -0.229797432107143 -0.285518325571429 -0.493946731607143 -0.484857675892857 -0.574138023571429 -0.393403722392857 -0.536421142857143 -0.483475819464286 -0.495581417678571 -0.430697152678571 -0.415039277857143 -0.193234316053571 -0.256270415851786 -0.242796142794643 -0.32908729875 -0.102149160503571 -0.43377064875 0.00816484495714286 -0.45643022625 -0.133487639714286 -0.637436253214286 0.0279467812392857 -0.00786989367678571 -0.0517844530714286 -0.19861750375 0.100775654921429 -0.674187136071429 0.289569573571429 0.120772547660714 -0.354529755535714 -0.0834618458482143 -0.139221220717857 -0.963207652321429 -0.939090069642857 -0.923509817857143 -0.469900422321429 -0.460357201964286 -0.610215171607143 -0.559814715357143 -0.308446360346429 -0.386130830714286 -0.639409259285714 -0.624639247678571 -0.631282893571429 -0.309865552678571 -0.309865552678571 -0.457358312857143 -0.347907990228571 -0.637858872142857 -0.338774589107143 -0.0725486410928571 -0.10739510045 -0.49281851 -0.470364396964286 -0.644979721071429 -0.583141469285714 -0.255821247946429 -0.43517009375 -0.407434351071429 -0.4932933025 -0.39040226175 -0.665261533392857
17 "LAYING" 0.275516852741935 -0.0189556785048387 -0.101300477506452 -0.241758478064516 0.837032099677419 0.48870318516129 0.0769811125806452 0.0138041011306452 -0.00435625874355645 -0.0208170540330645 -0.0718507159435484 0.137999561112903 -0.10004449883871 -0.0389771765322581 -0.06873387 -0.972791346129032 -0.972791346129032 -0.979484593387097 -0.951564751451613 -0.98671362516129 -0.980665609032258 -0.961169982903226 -0.968332141612903 -0.0739526439887097 0.238470751435484 0.216971671672581 -0.980513202258064 -0.968752113709677 -0.979122344354839 0.17597855438871 -0.0131774961758065 0.0448196905903226 -0.970167262903226 -0.978099682258065 -0.962341960806452 -0.0822166454290323 -0.0266820108903226 0.147686455548065 -0.96552427516129 0.236990127870968 -0.975949597903226 0.238611133937097 -0.96458672483871 -0.0229296114693548 -0.984278251290323 0.110697704185484 0.0178959376270161 0.0166479534356452 0.0455874765919355 0.0317261682790323 0.423505857096774 -0.630062847096774 -0.346243070483871 -0.982776639193548 -0.962057544516129 -0.96369103483871 -0.982512193064516 -0.981202749677419 -0.964807543870968 -0.98087931483871 -0.968710724677419 -0.982093162903226 -0.974545752096774 -0.977272653709677 -0.963505609032258 -0.980328645 -0.986762741935484 -0.983338279516129 -0.964218176451613 -0.964218176451613 -0.976121297903226 -0.954275110967742 -0.983139255645161 -0.983691129032258 -0.964094604193548 -0.96327908016129 -0.983122615967742 -0.971044012741936 -0.983711904677419 -0.975986433709677 -0.977032495483871 -0.967256854193548 -0.968350217419355 -0.975305377903226 -0.955441855806452 -0.982568158064516
17 "SITTING" 0.257197599134615 -0.00350299841730769 -0.0983579203269231 0.901098984615385 0.127303379245962 0.139020582461538 0.0726098418653846 0.00272529134230769 -0.00423348373557692 -0.0385365204807692 -0.07524100275 0.0940113975530769 -0.103605889057692 -0.0360909881807692 -0.0590079966686538 -0.895383350192308 -0.895383350192308 -0.969080752884615 -0.919354372307692 -0.977998051923077 -0.970154440961538 -0.891907751346154 -0.917987925384615 0.0312989368846154 -0.00661630574807692 0.0478619586153846 -0.974950363461538 -0.954170151346154 -0.970845669423077 0.215731832596154 -0.0959148729942308 -0.0437473433390385 -0.957550637692308 -0.95617355 -0.934967958846154 0.0520844490903846 -0.166042259123077 -0.0387467420096154 -0.904185725576923 0.02816007875 -0.965888891730769 0.286795769778846 -0.946664943653846 -0.115525765230769 -0.977898105576923 0.0871902338923077 0.0327172863134615 0.00407829679403846 0.0643706655192308 -0.0252355469096154 -0.759811921923077 -0.00632480140384615 -0.0783934904807692 -0.971010120961538 -0.856617812115385 -0.875110175384615 -0.957324457884615 -0.903923008269231 -0.897736318269231 -0.974467390384615 -0.953631390961538 -0.974661565961538 -0.965434768461538 -0.944854571346154 -0.926413710384615 -0.972546905961538 -0.978635908653846 -0.973751670576923 -0.8703017 -0.8703017 -0.966550084230769 -0.925518103807692 -0.976772675961538 -0.971605878461538 -0.8496556575 -0.864322464038462 -0.976283534807692 -0.956461756730769 -0.9771595725 -0.968013062884615 -0.939609988461538 -0.930633150769231 -0.874626592115385 -0.966568852884615 -0.925449629 -0.976689802692308
17 "STANDING" 0.280046513278689 -0.0143376555065574 -0.101621722633148 0.93503077852459 -0.301735130327869 0.024763106752459 0.0750900622277049 0.00771663644590164 -0.00807177934114754 -0.0246626070770492 -0.0585101918262295 0.0665262054098361 -0.0994602620655738 -0.0472415819016393 -0.0416832156688525 -0.925430819016393 -0.925430819016393 -0.959303840327869 -0.892089349344262 -0.962339339672131 -0.960123409508197 -0.908075353770492 -0.939507735245902 -0.087024832195082 -0.128180130065574 0.00771897878688524 -0.957666856721311 -0.943497973606557 -0.969174903442623 0.0749564403088525 -0.258164810172131 -0.112367641836066 -0.901282267540984 -0.937711157213115 -0.916172537704918 -0.297107441654098 -0.316011207026229 -0.229120091067541 -0.926968932295082 -0.000332753967377052 -0.948627467704918 0.129816297732787 -0.913682362622951 -0.309822161422951 -0.960331717868852 -0.020630781795082 0.00772770563770492 0.0246545250622951 0.00979910903278689 -0.0505440714639344 -0.71190381557377 0.289824125737705 0.00457098377868852 -0.96674254295082 -0.893449307213115 -0.911419015081967 -0.982020428032787 -0.957425321803279 -0.928161577377049 -0.957086489344262 -0.941686785737705 -0.973059634918033 -0.900462227540984 -0.927788618196721 -0.91236408147541 -0.940937642459016 -0.968433747868853 -0.958293011803279 -0.915143303606557 -0.915143303606557 -0.948770043278689 -0.88212522147541 -0.957679766885246 -0.969931287377049 -0.89243434852459 -0.904801254590164 -0.960570921803279 -0.943948547213115 -0.975595949508197 -0.901985672459016 -0.923125941147541 -0.919743846065574 -0.921836076557377 -0.94820681442623 -0.883439718032787 -0.957121510491803
17 "WALKING" 0.27468212921875 -0.0171737133857813 -0.111421649671875 0.93531565796875 -0.2659447228125 -0.135481592296875 0.0798785196473438 0.0119443645 -0.006352671171875 -0.0262849995421875 -0.077190540203125 0.083302571975 -0.0945267705484375 -0.05162686890625 -0.0475580031364062 -0.242679007875 -0.242679007875 -0.2599108333125 -0.4361506245625 -0.530838694421875 -0.298247205765625 -0.0601811629375 -0.40438185421875 -0.241503757560938 0.1710798239375 0.0887321609654688 -0.282676289098438 -0.125527554203125 -0.5017963078125 -0.21613599 -0.270129500421875 -0.31902502814375 -0.4292613903125 -0.508376443482813 -0.3983854409375 0.0329979167296875 -0.0345683829171875 -0.0391816144935938 -0.268705937171875 0.129162163664062 -0.16093994678125 -0.101243578296875 -0.5273769103125 0.19573159728125 -0.5708043844375 0.059256550015625 0.0596111932171875 -0.062997890203125 0.1002308314375 -0.048960346015625 -0.72034848296875 0.2652835665625 0.115583284109375 -0.34993257359375 -0.0508582788 -0.37954786609375 -0.97687799328125 -0.96341289171875 -0.95345668234375 -0.242614199515625 -0.0298804144484375 -0.51801068828125 -0.56239556203125 -0.5105751658125 -0.464169858125 -0.364981490578125 -0.59350050790625 -0.52087053578125 -0.31470186921875 -0.31470186921875 -0.119376812014062 -0.521525346625 -0.53349831221875 -0.3724413578125 -0.107217120495312 -0.415825558125 -0.26857703053125 0.00852985710765625 -0.53277701078125 -0.60532394296875 -0.5160511259375 -0.5373594971875 -0.44981305140625 -0.0757689444915625 -0.60156717953125 -0.52130090859375
17 "WALKING_DOWNSTAIRS" 0.292861792794118 -0.0163218245722059 -0.116291448316176 0.933670219411765 -0.248647872352941 -0.0974362896323529 0.0644245635147059 0.0203677373970588 -0.00723291017632353 -0.083543456125 -0.0572562979176471 0.111393014948529 -0.0814323282077941 -0.0337651878705882 -0.0313961779544118 -0.0365220525864706 -0.0365220525864706 -0.166261340810294 -0.175185858044118 -0.431701902705882 -0.00965188007794118 -0.0120265918573529 -0.345389688573529 -0.310304571448529 0.0506367719205882 0.0716515953276471 -0.0655020417632353 -0.139741279941176 -0.444772970294118 -0.236529631970588 -0.343554709029412 -0.148474420548529 -0.216476702286765 -0.381180994705882 -0.209353407541176 -0.139713535002941 -0.0257218523 0.0192704784794118 0.0526819958161765 0.0796574677430882 -0.0141541907470588 0.0591464941819118 -0.2868993024 0.114243844475606 -0.476296166 0.106540607147059 -0.04521113675 0.0334657092239706 0.209971639264706 -0.07442139975 -0.750886857352941 0.254739973088235 0.0897567298676471 -0.0321341001901324 -0.0376903042955882 -0.316928204838235 -0.949742743676471 -0.938759609558824 -0.900779331911765 -0.0571105650647059 -0.114922036344118 -0.494079602647059 -0.341928486863235 -0.408297800544118 -0.328258156836765 -0.358457326544118 -0.522752431911765 -0.346235020779412 -0.0215978452235294 -0.0215978452235294 -0.0655438874102941 -0.249646145411765 -0.490009507485294 -0.0433528039691176 -0.114226554010294 -0.356736487485294 -0.135180392003971 -0.150445267120588 -0.542390211911765 -0.385900875169118 -0.43158173725 -0.435463953823529 -0.219947896242647 -0.143502597654412 -0.362923444176471 -0.546603839735294
17 "WALKING_UPSTAIRS" 0.253969192803279 -0.0274214520009836 -0.100243164177049 0.883898922295082 -0.387206071147541 -0.121514127606557 0.0636937625967213 0.0276681149311475 -0.00199711188360656 0.0586433819508197 -0.149026056360656 0.0377790955131148 -0.115980393288525 -0.0416673939163934 -0.0519277666159016 -0.136951108360656 -0.136951108360656 -0.433044260655738 -0.238290294885246 -0.624325958688525 -0.372321247327869 -0.0921694145688525 -0.471692788032787 -0.447600726885246 -0.102701879508197 -0.365543366385246 -0.466262559508197 -0.317714221816229 -0.676906198852459 -0.340973934409836 -0.486024193295082 -0.471976011639344 -0.410681677278689 -0.497677958032787 -0.435239374262295 -0.14262241325082 -0.411019471967213 -0.116806037013115 -0.31813246704918 -0.0422089999295082 -0.413517084262295 0.115890292198361 -0.415773687409836 -0.183103442125574 -0.671543538032787 0.128439701280328 0.103267905639344 0.0299566411114754 -0.204880527295082 0.050531432295082 -0.611084526229508 0.351146408360656 0.105759896754098 -0.309324074262295 0.038611202195082 -0.211901396372131 -0.950876592459016 -0.930598327213115 -0.915113324754098 -0.443535766557377 -0.284710821031148 -0.702490733278688 -0.487250188344262 -0.30275100834918 -0.495740609836066 -0.543937448852459 -0.695665454262295 -0.585073360327869 -0.314814849836066 -0.314814849836066 -0.453746014590164 -0.275361592180328 -0.683292893770492 -0.286877480803279 0.0343720720459016 -0.154971920039344 -0.470182077377049 -0.29781618047541 -0.726616888360656 -0.515513702459016 -0.213439344918033 -0.564143922295082 -0.420800764098361 -0.514332562622951 -0.312232313590164 -0.722900968032787
